patch_num,champ,item_id,purchases
5.14,15,3071,15
5.14,15,3072,1156
5.14,15,3074,2
5.14,15,3075,4
5.14,15,3078,12
5.14,15,3285,1
5.14,15,3172,18
5.14,15,3723,1
5.14,15,1031,93
5.14,15,1029,10
5.14,15,1028,21
5.14,15,3065,1
5.14,15,3069,2
5.14,15,1051,66
5.14,15,1052,1
5.14,15,1053,602
5.14,15,1054,5
5.14,15,1055,1530
5.14,15,1056,1
5.14,15,1057,41
5.14,15,3101,3
5.14,15,3102,67
5.14,15,3933,1
5.14,15,3056,1
5.14,15,3057,1
5.14,15,1043,27
5.14,15,1042,147
5.14,15,3117,3
5.14,15,3115,3
5.14,15,3111,4
5.14,15,3110,1
5.14,15,2003,304
5.14,15,2004,66
5.14,14,3715,3
5.14,14,1304,3
5.14,14,3717,71
5.14,14,1300,1
5.14,14,3710,1
5.14,14,3714,2
5.14,14,1308,1
5.14,14,1309,8
5.14,14,2138,3
5.14,14,3044,43
5.14,14,3047,158
5.14,14,3046,3
5.14,14,0,533
5.14,14,2010,4
5.14,14,1317,3
5.14,14,1316,3
5.14,14,1315,1
5.14,14,1314,2
5.14,14,3931,3
5.14,14,3930,2
5.14,14,1319,105
5.14,14,1318,3
5.14,14,3401,42
5.14,14,3035,3
5.14,14,3031,2
5.14,14,2140,1
5.14,14,1322,4
5.14,14,1323,7
5.14,14,1320,2
5.14,14,1321,9
5.14,14,1326,4
5.14,14,1324,64
5.14,14,1325,2
5.14,14,1329,29
5.14,14,3142,7
5.14,14,3143,121
5.14,14,3144,3
5.14,14,3302,5
5.14,14,3301,1
5.14,14,3028,1
5.14,14,3027,4
5.14,14,3026,13
5.14,14,3025,8
5.14,14,3024,30
5.14,14,3022,37
5.14,14,3020,3
5.14,14,1018,1
5.14,14,1011,84
5.14,14,1334,7
5.14,14,1333,1
5.14,14,3153,7
5.14,14,1306,3
5.14,14,3157,1
5.14,14,3156,28
5.14,14,3155,15
5.14,14,3158,11
5.14,14,3508,1
5.14,14,2044,9
5.14,14,2045,5
5.14,14,2043,10
5.14,14,2041,65
5.14,14,3010,12
5.14,14,3151,2
5.14,14,2049,45
5.14,14,3093,1
5.14,14,3091,2
5.14,14,3096,1
5.14,14,3097,8
5.14,14,1006,8
5.14,14,1001,45
5.14,14,3751,14
5.14,14,3801,55
5.14,14,3800,61
5.14,14,3006,5
5.14,14,3001,2
5.14,14,3057,6
5.14,14,3009,9
5.14,14,2053,3
5.14,14,3211,80
5.14,14,3512,12
5.14,14,1038,7
5.14,14,1033,30
5.14,14,3087,2
5.14,14,1031,43
5.14,14,1036,19
5.14,14,1037,28
5.14,14,3083,200
5.14,14,3082,54
5.14,14,3071,150
5.14,14,3072,10
5.14,14,3074,109
5.14,14,3075,122
5.14,14,3077,26
5.14,14,3078,11
5.14,14,3725,21
5.14,14,3285,2
5.14,14,3172,3
5.14,14,3721,1
5.14,14,3723,3
5.14,14,1027,5
5.14,14,3086,5
5.14,14,1029,72
5.14,14,1028,95
5.14,14,3060,2
5.14,14,3067,42
5.14,14,3065,167
5.14,14,3068,114
5.14,14,1053,22
5.14,14,1054,122
5.14,14,1055,13
5.14,14,1056,4
5.14,14,1057,8
5.14,14,3105,6
5.14,14,3101,4
5.14,14,3102,148
5.14,14,3191,1
5.14,14,3709,64
5.14,14,3056,2
5.14,14,3108,3
5.14,14,3707,2
5.14,14,3050,7
5.14,14,1043,3
5.14,14,1042,1
5.14,14,3117,53
5.14,14,3116,1
5.14,14,3115,1
5.14,14,3114,2
5.14,14,3111,113
5.14,14,3110,362
5.14,14,2003,62
5.14,14,2004,13
5.14,14,3190,19
5.14,17,1304,42
5.14,17,1306,9
5.14,17,3716,1
5.14,17,1300,4
5.14,17,3710,6
5.14,17,1303,1
5.14,17,1309,13
5.14,17,3724,9
5.14,17,3041,19
5.14,17,3040,3
5.14,17,3044,7
5.14,17,3047,4
5.14,17,3046,14
5.14,17,3124,10
5.14,17,0,2017
5.14,17,3726,7
5.14,17,2010,34
5.14,17,1316,1
5.14,17,1314,478
5.14,17,1313,6
5.14,17,1312,1
5.14,17,1311,67
5.14,17,1310,36
5.14,17,3401,2
5.14,17,3931,16
5.14,17,3930,20
5.14,17,3933,36
5.14,17,3932,3
5.14,17,3135,303
5.14,17,3134,1
5.14,17,3136,147
5.14,17,3139,1
5.14,17,3035,6
5.14,17,3031,21
5.14,17,1321,2
5.14,17,1326,6
5.14,17,1324,7
5.14,17,1329,29
5.14,17,3141,1
5.14,17,3142,3
5.14,17,3143,7
5.14,17,3144,26
5.14,17,3145,9
5.14,17,3146,26
5.14,17,3302,2
5.14,17,3303,28
5.14,17,3301,14
5.14,17,3028,4
5.14,17,3027,35
5.14,17,3026,51
5.14,17,3025,8
5.14,17,3024,3
5.14,17,3023,7
5.14,17,3022,46
5.14,17,3020,820
5.14,17,1018,7
5.14,17,1011,32
5.14,17,1334,9
5.14,17,1054,2
5.14,17,1332,1
5.14,17,3153,155
5.14,17,3152,10
5.14,17,3151,1286
5.14,17,3157,284
5.14,17,3156,2
5.14,17,3155,2
5.14,17,3158,16
5.14,17,3508,4
5.14,17,2044,29
5.14,17,1026,358
5.14,17,2043,18
5.14,17,2041,31
5.14,17,3010,2
5.14,17,3504,2
5.14,17,2049,35
5.14,17,3092,38
5.14,17,3093,4
5.14,17,3091,57
5.14,17,3096,11
5.14,17,1006,1
5.14,17,3098,14
5.14,17,1004,8
5.14,17,1001,236
5.14,17,3751,6
5.14,17,3801,1
5.14,17,3800,2
5.14,17,3006,89
5.14,17,3001,19
5.14,17,3003,2
5.14,17,3165,443
5.14,17,3009,25
5.14,17,1301,6
5.14,17,2053,2
5.14,17,3211,12
5.14,17,3512,1
5.14,17,3718,7
5.14,17,1038,14
5.14,17,1039,2
5.14,17,3089,740
5.14,17,3085,667
5.14,17,1033,14
5.14,17,3087,18
5.14,17,1031,24
5.14,17,1036,12
5.14,17,1037,15
5.14,17,3083,11
5.14,17,3082,4
5.14,17,3070,13
5.14,17,3071,7
5.14,17,3072,42
5.14,17,2045,8
5.14,17,3074,4
5.14,17,3075,7
5.14,17,3078,28
5.14,17,3285,237
5.14,17,3172,9
5.14,17,3720,1
5.14,17,3174,21
5.14,17,3723,1
5.14,17,1027,3
5.14,17,3086,14
5.14,17,1029,35
5.14,17,1028,66
5.14,17,3060,2
5.14,17,3067,3
5.14,17,3065,6
5.14,17,3069,9
5.14,17,3068,7
5.14,17,2137,2
5.14,17,1052,407
5.14,17,1053,15
5.14,17,3108,199
5.14,17,1055,81
5.14,17,1056,859
5.14,17,1057,30
5.14,17,1058,398
5.14,17,3105,1
5.14,17,3100,69
5.14,17,3101,144
5.14,17,3102,13
5.14,17,2139,2
5.14,17,3191,87
5.14,17,1051,3
5.14,17,3708,3
5.14,17,1319,9
5.14,17,3057,28
5.14,17,3706,1
5.14,17,3707,1
5.14,17,3050,4
5.14,17,1043,114
5.14,17,1042,167
5.14,17,3117,32
5.14,17,3116,134
5.14,17,3115,1048
5.14,17,3114,43
5.14,17,3113,62
5.14,17,3111,21
5.14,17,3110,5
5.14,17,2003,272
5.14,17,2004,78
5.14,16,1304,2
5.14,16,1306,3
5.14,16,1301,1
5.14,16,1309,7
5.14,16,3041,34
5.14,16,3040,8
5.14,16,3044,2
5.14,16,3047,12
5.14,16,3124,2
5.14,16,0,971
5.14,16,2010,93
5.14,16,1314,9
5.14,16,1311,1
5.14,16,3933,1
5.14,16,3135,3
5.14,16,3134,3
5.14,16,3136,2
5.14,16,1031,5
5.14,16,3035,3
5.14,16,3031,6
5.14,16,1322,2
5.14,16,1323,1
5.14,16,1321,4
5.14,16,1326,11
5.14,16,1327,13
5.14,16,1324,9
5.14,16,1328,2
5.14,16,1329,97
5.14,16,3140,1
5.14,16,3141,2
5.14,16,3142,3
5.14,16,3143,27
5.14,16,3144,2
5.14,16,3145,4
5.14,16,3146,4
5.14,16,3302,1
5.14,16,3303,29
5.14,16,3301,65
5.14,16,3028,65
5.14,16,3027,38
5.14,16,3026,2
5.14,16,3025,2
5.14,16,3024,47
5.14,16,3023,11
5.14,16,3020,11
5.14,16,3068,1
5.14,16,1011,61
5.14,16,1334,158
5.14,16,1331,16
5.14,16,1330,4
5.14,16,1333,1
5.14,16,1332,14
5.14,16,3153,10
5.14,16,3152,9
5.14,16,3151,14
5.14,16,3157,42
5.14,16,3158,376
5.14,16,3508,1
5.14,16,2044,8
5.14,16,2045,118
5.14,16,2043,44
5.14,16,2041,16
5.14,16,3010,8
5.14,16,3504,266
5.14,16,2049,807
5.14,16,3092,60
5.14,16,3093,1
5.14,16,3096,105
5.14,16,3097,2
5.14,16,1006,16
5.14,16,3098,27
5.14,16,1004,25
5.14,16,1001,118
5.14,16,3801,52
5.14,16,3800,11
5.14,16,3004,1
5.14,16,3006,7
5.14,16,3001,8
5.14,16,3003,12
5.14,16,3165,29
5.14,16,3009,15
5.14,16,2053,12
5.14,16,3211,27
5.14,16,3512,6
5.14,16,1038,3
5.14,16,3089,125
5.14,16,3085,2
5.14,16,1033,52
5.14,16,3087,9
5.14,16,3086,2
5.14,16,1036,5
5.14,16,1037,3
5.14,16,3083,84
5.14,16,3082,45
5.14,16,3070,14
5.14,16,3072,2
5.14,16,3074,1
5.14,16,3075,9
5.14,16,3078,1
5.14,16,3285,34
5.14,16,3172,1
5.14,16,3174,116
5.14,16,1027,11
5.14,16,1026,81
5.14,16,1029,52
5.14,16,1028,75
5.14,16,3060,48
5.14,16,3067,45
5.14,16,3065,64
5.14,16,3069,783
5.14,16,3222,91
5.14,16,1051,1
5.14,16,1052,133
5.14,16,1053,2
5.14,16,3108,47
5.14,16,1055,9
5.14,16,1056,25
5.14,16,1057,4
5.14,16,1058,104
5.14,16,3105,42
5.14,16,3100,3
5.14,16,3102,7
5.14,16,2139,2
5.14,16,3191,6
5.14,16,2137,1
5.14,16,1319,5
5.14,16,3056,2
5.14,16,3057,6
5.14,16,3050,111
5.14,16,1042,3
5.14,16,3117,168
5.14,16,3116,47
5.14,16,3115,4
5.14,16,3114,99
5.14,16,3113,58
5.14,16,3111,22
5.14,16,3110,93
5.14,16,2003,42
5.14,16,2004,113
5.14,16,3190,130
5.14,19,3715,15
5.14,19,1304,43
5.14,19,1306,23
5.14,19,1307,2
5.14,19,1300,4
5.14,19,3710,106
5.14,19,3713,10
5.14,19,3714,13
5.14,19,1308,1
5.14,19,1309,36
5.14,19,3724,2
5.14,19,3716,1
5.14,19,3020,18
5.14,19,3726,273
5.14,19,3047,150
5.14,19,1301,13
5.14,19,3717,18
5.14,19,1302,1
5.14,19,3124,5
5.14,19,3174,1
5.14,19,0,1869
5.14,19,1018,2
5.14,19,2010,7
5.14,19,1317,1
5.14,19,1316,14
5.14,19,1315,6
5.14,19,1314,4
5.14,19,1311,3
5.14,19,1310,1
5.14,19,3931,508
5.14,19,3930,339
5.14,19,1319,84
5.14,19,3718,188
5.14,19,3401,2
5.14,19,3134,2
5.14,19,1026,2
5.14,19,3139,1
5.14,19,3035,2
5.14,19,3031,11
5.14,19,2140,2
5.14,19,1322,1
5.14,19,1323,2
5.14,19,1320,10
5.14,19,1321,12
5.14,19,1326,39
5.14,19,1327,1
5.14,19,1324,125
5.14,19,1325,13
5.14,19,1328,3
5.14,19,1329,363
5.14,19,3140,4
5.14,19,3141,1
5.14,19,3142,6
5.14,19,3143,445
5.14,19,3144,186
5.14,19,3145,1
5.14,19,3146,10
5.14,19,3302,1
5.14,19,3303,1
5.14,19,3301,1
5.14,19,3028,2
5.14,19,3027,3
5.14,19,3026,83
5.14,19,3025,10
5.14,19,3024,60
5.14,19,3022,287
5.14,19,3044,17
5.14,19,1305,5
5.14,19,3046,13
5.14,19,1011,243
5.14,19,1334,12
5.14,19,1331,1
5.14,19,1330,1
5.14,19,1333,1
5.14,19,3153,1447
5.14,19,3151,1
5.14,19,3157,6
5.14,19,3156,10
5.14,19,3155,4
5.14,19,3158,23
5.14,19,3508,5
5.14,19,2044,26
5.14,19,2045,2
5.14,19,2043,29
5.14,19,2041,7
5.14,19,3010,1
5.14,19,2049,9
5.14,19,3093,1
5.14,19,3091,744
5.14,19,3096,1
5.14,19,3097,3
5.14,19,1006,4
5.14,19,1004,3
5.14,19,1001,150
5.14,19,3751,35
5.14,19,3801,7
5.14,19,3800,3
5.14,19,3006,62
5.14,19,3001,2
5.14,19,3057,7
5.14,19,3135,2
5.14,19,3165,3
5.14,19,3009,51
5.14,19,2053,2
5.14,19,3211,158
5.14,19,3512,3
5.14,19,1038,29
5.14,19,1039,14
5.14,19,3089,12
5.14,19,3085,1
5.14,19,1033,141
5.14,19,3087,10
5.14,19,3086,16
5.14,19,1036,62
5.14,19,1037,85
5.14,19,3083,37
5.14,19,3082,160
5.14,19,3070,2
5.14,19,3071,24
5.14,19,3072,57
5.14,19,3074,62
5.14,19,3075,130
5.14,19,3077,17
5.14,19,3078,21
5.14,19,3725,10
5.14,19,3285,16
5.14,19,3172,24
5.14,19,3721,1
5.14,19,3722,2
5.14,19,3723,4
5.14,19,1027,9
5.14,19,1031,91
5.14,19,1029,153
5.14,19,1028,213
5.14,19,3060,1
5.14,19,3067,87
5.14,19,3065,646
5.14,19,3069,1
5.14,19,3068,96
5.14,19,2137,1
5.14,19,1052,6
5.14,19,1053,77
5.14,19,1054,37
5.14,19,1055,19
5.14,19,1056,19
5.14,19,1057,18
5.14,19,1058,6
5.14,19,3105,1
5.14,19,3100,6
5.14,19,3101,15
5.14,19,3102,37
5.14,19,3191,2
5.14,19,3708,6
5.14,19,3709,25
5.14,19,3933,482
5.14,19,3056,2
5.14,19,3108,3
5.14,19,3932,4
5.14,19,3706,10
5.14,19,3707,16
5.14,19,1043,221
5.14,19,1042,136
5.14,19,3117,581
5.14,19,3116,5
5.14,19,3115,17
5.14,19,3113,4
5.14,19,3111,204
5.14,19,3110,411
5.14,19,2003,203
5.14,19,2004,41
5.14,19,3190,4
5.14,18,1304,1022
5.14,18,1306,1
5.14,18,1300,130
5.14,18,1301,39
5.14,18,1303,1
5.14,18,3718,1
5.14,18,3044,4
5.14,18,3047,3
5.14,18,3046,1569
5.14,18,3285,13
5.14,18,0,2240
5.14,18,2010,2
5.14,18,1314,5
5.14,18,3931,3
5.14,18,3933,1
5.14,18,3135,2
5.14,18,3134,3
5.14,18,1031,68
5.14,18,3139,54
5.14,18,3035,964
5.14,18,3031,2789
5.14,18,2140,6
5.14,18,1321,1
5.14,18,1324,2
5.14,18,1325,1
5.14,18,1329,1
5.14,18,3140,83
5.14,18,3141,6
5.14,18,3142,27
5.14,18,3143,4
5.14,18,3144,119
5.14,18,3145,1
5.14,18,3146,1
5.14,18,3302,1
5.14,18,3303,1
5.14,18,3027,1
5.14,18,3026,106
5.14,18,3022,5
5.14,18,3020,9
5.14,18,1018,223
5.14,18,1011,3
5.14,18,1334,1
5.14,18,1331,1
5.14,18,3153,317
5.14,18,3157,5
5.14,18,3156,5
5.14,18,3158,1
5.14,18,3508,6
5.14,18,2044,30
5.14,18,2043,22
5.14,18,2041,3
5.14,18,3093,85
5.14,18,3091,2
5.14,18,3096,2
5.14,18,1006,6
5.14,18,1001,136
5.14,18,3751,1
5.14,18,3800,1
5.14,18,3006,1645
5.14,18,3003,1
5.14,18,3165,1
5.14,18,3009,2
5.14,18,2053,1
5.14,18,3211,49
5.14,18,3512,1
5.14,18,1038,455
5.14,18,3089,14
5.14,18,3085,16
5.14,18,1033,38
5.14,18,3087,736
5.14,18,3086,417
5.14,18,1036,294
5.14,18,1037,405
5.14,18,3083,1
5.14,18,3082,5
5.14,18,3070,6
5.14,18,3071,13
5.14,18,3072,1086
5.14,18,3074,1
5.14,18,3075,4
5.14,18,3078,11
5.14,18,3726,1
5.14,18,3172,14
5.14,18,1026,5
5.14,18,1029,10
5.14,18,1028,11
5.14,18,3067,1
5.14,18,3065,1
5.14,18,3068,2
5.14,18,1051,53
5.14,18,1052,6
5.14,18,1053,636
5.14,18,3108,1
5.14,18,1055,1921
5.14,18,1056,15
5.14,18,1057,36
5.14,18,1058,5
5.14,18,3100,9
5.14,18,3101,3
5.14,18,3102,57
5.14,18,2004,28
5.14,18,3057,5
5.14,18,1043,65
5.14,18,1042,225
5.14,18,3117,2
5.14,18,3115,4
5.14,18,3113,5
5.14,18,3111,1
5.14,18,2003,355
5.14,18,3191,4
5.14,150,1304,26
5.14,150,1305,2
5.14,150,3717,4
5.14,150,1300,3
5.14,150,1301,4
5.14,150,3713,1
5.14,150,1309,4
5.14,150,2138,2
5.14,150,3044,129
5.14,150,3047,259
5.14,150,3046,5
5.14,150,0,1457
5.14,150,2010,3
5.14,150,1317,2
5.14,150,1316,5
5.14,150,1315,8
5.14,150,1314,1
5.14,150,3931,3
5.14,150,3930,6
5.14,150,3933,9
5.14,150,1318,2
5.14,150,3401,8
5.14,150,3134,127
5.14,150,1026,1
5.14,150,3139,1
5.14,150,3035,13
5.14,150,3031,17
5.14,150,3710,1
5.14,150,1322,1
5.14,150,1323,8
5.14,150,1320,13
5.14,150,1321,12
5.14,150,1324,481
5.14,150,1329,15
5.14,150,3140,2
5.14,150,3141,2
5.14,150,3142,150
5.14,150,3143,864
5.14,150,3144,89
5.14,150,3302,1
5.14,150,3301,2
5.14,150,1306,2
5.14,150,3027,1
5.14,150,3026,60
5.14,150,3024,4
5.14,150,3022,276
5.14,150,3020,2
5.14,150,1018,3
5.14,150,1011,234
5.14,150,1334,9
5.14,150,1331,2
5.14,150,3153,582
5.14,150,3151,2
5.14,150,3157,3
5.14,150,3156,65
5.14,150,3155,115
5.14,150,3158,6
5.14,150,3508,1
5.14,150,2044,35
5.14,150,2045,3
5.14,150,2043,38
5.14,150,2041,2
5.14,150,2049,10
5.14,150,3093,10
5.14,150,3091,8
5.14,150,3097,4
5.14,150,1006,6
5.14,150,1001,172
5.14,150,3751,78
5.14,150,3801,23
5.14,150,3800,4
5.14,150,3006,37
5.14,150,3001,1
5.14,150,3057,21
5.14,150,3009,7
5.14,150,2053,2
5.14,150,3211,235
5.14,150,3512,12
5.14,150,1038,18
5.14,150,3089,1
5.14,150,3085,26
5.14,150,1033,102
5.14,150,3087,10
5.14,150,1031,205
5.14,150,1036,87
5.14,150,1037,43
5.14,150,3083,93
5.14,150,3082,163
5.14,150,3071,594
5.14,150,3072,26
5.14,150,3074,4
5.14,150,3075,239
5.14,150,3077,2
5.14,150,3078,242
5.14,150,3725,3
5.14,150,3726,4
5.14,150,3172,8
5.14,150,3723,3
5.14,150,1027,3
5.14,150,3086,35
5.14,150,1029,199
5.14,150,1028,262
5.14,150,3067,123
5.14,150,3065,582
5.14,150,3069,1
5.14,150,3068,785
5.14,150,1051,12
5.14,150,1052,8
5.14,150,1053,42
5.14,150,1054,59
5.14,150,1055,811
5.14,150,1057,37
5.14,150,1058,2
5.14,150,3105,8
5.14,150,3100,1
5.14,150,3101,2
5.14,150,3102,204
5.14,150,3709,5
5.14,150,1319,183
5.14,150,3108,1
5.14,150,3932,1
5.14,150,3707,2
5.14,150,1043,53
5.14,150,1042,46
5.14,150,3117,17
5.14,150,3116,2
5.14,150,3115,5
5.14,150,3111,576
5.14,150,3110,18
5.14,150,2003,235
5.14,150,3190,19
5.14,154,3715,1
5.14,154,3717,23
5.14,154,3716,3
5.14,154,3711,6
5.14,154,1301,1
5.14,154,3713,2
5.14,154,1309,8
5.14,154,1307,1
5.14,154,2138,3
5.14,154,3041,9
5.14,154,3047,79
5.14,154,3710,1
5.14,154,0,999
5.14,154,3723,1
5.14,154,2010,6
5.14,154,1317,2
5.14,154,1316,3
5.14,154,1314,25
5.14,154,1311,1
5.14,154,1310,1
5.14,154,3930,1
5.14,154,1319,51
5.14,154,3718,2
5.14,154,3401,18
5.14,154,3136,53
5.14,154,1322,1
5.14,154,1323,2
5.14,154,1320,1
5.14,154,1321,4
5.14,154,1326,4
5.14,154,1324,78
5.14,154,1325,2
5.14,154,1329,124
5.14,154,3143,271
5.14,154,3145,1
5.14,154,3302,8
5.14,154,3301,2
5.14,154,3028,1
5.14,154,3027,10
5.14,154,3026,13
5.14,154,3025,1
5.14,154,3024,1
5.14,154,3022,4
5.14,154,3020,33
5.14,154,3108,2
5.14,154,1011,156
5.14,154,1334,19
5.14,154,1331,1
5.14,154,1333,1
5.14,154,3153,1
5.14,154,3152,6
5.14,154,3151,167
5.14,154,3157,35
5.14,154,3155,1
5.14,154,3158,15
5.14,154,2044,15
5.14,154,2045,10
5.14,154,2043,15
5.14,154,2041,1
5.14,154,3010,10
5.14,154,2049,48
5.14,154,3097,5
5.14,154,1006,7
5.14,154,1004,1
5.14,154,1001,84
5.14,154,3751,16
5.14,154,3801,74
5.14,154,3800,24
5.14,154,3001,77
5.14,154,3165,2
5.14,154,3009,9
5.14,154,2053,1
5.14,154,3211,81
5.14,154,3512,6
5.14,154,1039,1
5.14,154,3089,32
5.14,154,1033,35
5.14,154,1031,84
5.14,154,1037,2
5.14,154,3083,261
5.14,154,3082,76
5.14,154,1042,1
5.14,154,3071,3
5.14,154,3072,2
5.14,154,3074,1
5.14,154,3075,163
5.14,154,3724,18
5.14,154,3725,153
5.14,154,3285,40
5.14,154,3720,2
5.14,154,3721,85
5.14,154,1306,1
5.14,154,1027,1
5.14,154,1026,43
5.14,154,1029,100
5.14,154,1028,118
5.14,154,3060,2
5.14,154,3067,79
5.14,154,3065,445
5.14,154,3069,1
5.14,154,3068,133
5.14,154,2137,1
5.14,154,1052,43
5.14,154,1053,1
5.14,154,1054,75
5.14,154,1055,3
5.14,154,1056,7
5.14,154,1057,19
5.14,154,1058,31
5.14,154,3105,2
5.14,154,3100,2
5.14,154,3102,22
5.14,154,2139,1
5.14,154,2004,2
5.14,154,3708,16
5.14,154,3709,288
5.14,154,3933,1
5.14,154,3056,4
5.14,154,3057,3
5.14,154,3706,5
5.14,154,3050,3
5.14,154,3135,5
5.14,154,3117,145
5.14,154,3116,81
5.14,154,3115,1
5.14,154,3113,12
5.14,154,3111,129
5.14,154,3110,9
5.14,154,2003,99
5.14,154,3191,15
5.14,154,3190,12
5.14,157,1304,1240
5.14,157,3714,4
5.14,157,1306,5
5.14,157,3716,1
5.14,157,1300,59
5.14,157,1301,77
5.14,157,3713,1
5.14,157,1303,7
5.14,157,1308,1
5.14,157,3718,5
5.14,157,3041,1
5.14,157,1309,2
5.14,157,3044,39
5.14,157,3047,85
5.14,157,3046,58
5.14,157,1302,1
5.14,157,3124,1
5.14,157,0,2615
5.14,157,3726,5
5.14,157,2010,6
5.14,157,1316,3
5.14,157,1315,1
5.14,157,1314,1
5.14,157,3931,11
5.14,157,3930,8
5.14,157,1319,77
5.14,157,1318,2
5.14,157,3401,3
5.14,157,3134,6
5.14,157,3136,1
5.14,157,3139,32
5.14,157,3035,745
5.14,157,3031,2405
5.14,157,2140,5
5.14,157,3710,7
5.14,157,1323,3
5.14,157,1320,15
5.14,157,1321,17
5.14,157,1326,5
5.14,157,1324,207
5.14,157,1328,1
5.14,157,1329,22
5.14,157,3140,62
5.14,157,3141,5
5.14,157,3142,29
5.14,157,3143,171
5.14,157,3144,304
5.14,157,3146,1
5.14,157,3302,3
5.14,157,3026,237
5.14,157,3024,1
5.14,157,3022,13
5.14,157,3020,1
5.14,157,1018,354
5.14,157,1011,66
5.14,157,1334,5
5.14,157,1331,1
5.14,157,3153,1407
5.14,157,3157,2
5.14,157,3156,43
5.14,157,3155,55
5.14,157,3158,9
5.14,157,3508,7
5.14,157,2044,53
5.14,157,2043,32
5.14,157,2041,3
5.14,157,2049,10
5.14,157,3093,42
5.14,157,3091,1
5.14,157,3097,3
5.14,157,1006,4
5.14,157,1001,235
5.14,157,3751,4
5.14,157,3801,1
5.14,157,3006,1194
5.14,157,3057,12
5.14,157,3009,12
5.14,157,3211,50
5.14,157,3512,2
5.14,157,1038,708
5.14,157,3085,2
5.14,157,1033,49
5.14,157,3087,3608
5.14,157,1031,97
5.14,157,1036,277
5.14,157,1037,643
5.14,157,3083,12
5.14,157,3082,55
5.14,157,3070,18
5.14,157,3071,25
5.14,157,3072,919
5.14,157,3074,116
5.14,157,3075,18
5.14,157,3077,23
5.14,157,3078,157
5.14,157,3285,2
5.14,157,3172,17
5.14,157,3722,1
5.14,157,3723,3
5.14,157,1027,1
5.14,157,3086,73
5.14,157,1029,50
5.14,157,1028,41
5.14,157,3067,6
5.14,157,3065,21
5.14,157,3069,1
5.14,157,3068,10
5.14,157,1051,14
5.14,157,1052,6
5.14,157,1053,549
5.14,157,1054,40
5.14,157,1055,1593
5.14,157,1056,1
5.14,157,1057,57
5.14,157,1058,4
5.14,157,3100,2
5.14,157,3101,2
5.14,157,3102,118
5.14,157,1305,3
5.14,157,3709,1
5.14,157,3933,11
5.14,157,3108,1
5.14,157,3706,2
5.14,157,3707,13
5.14,157,3050,2
5.14,157,1043,142
5.14,157,1042,115
5.14,157,3117,16
5.14,157,3116,1
5.14,157,3115,1
5.14,157,3111,225
5.14,157,3110,3
5.14,157,2003,471
5.14,157,3191,2
5.14,238,1304,23
5.14,238,3714,7
5.14,238,1306,4
5.14,238,1301,4
5.14,238,3713,1
5.14,238,1309,14
5.14,238,3044,139
5.14,238,3047,81
5.14,238,3046,19
5.14,238,0,2290
5.14,238,2010,3
5.14,238,1316,2
5.14,238,1315,1
5.14,238,1314,1
5.14,238,3930,2
5.14,238,3933,3
5.14,238,3718,1
5.14,238,3401,1
5.14,238,3134,431
5.14,238,1026,1
5.14,238,3139,39
5.14,238,3035,990
5.14,238,3031,119
5.14,238,2140,8
5.14,238,1322,1
5.14,238,1323,1
5.14,238,1320,6
5.14,238,1321,21
5.14,238,1326,10
5.14,238,1324,457
5.14,238,1325,3
5.14,238,1329,173
5.14,238,3140,55
5.14,238,3141,7
5.14,238,3142,1405
5.14,238,3143,18
5.14,238,3144,141
5.14,238,3302,3
5.14,238,3026,109
5.14,238,3024,1
5.14,238,3022,6
5.14,238,3020,2
5.14,238,1018,25
5.14,238,1011,8
5.14,238,1334,193
5.14,238,1331,8
5.14,238,1330,1
5.14,238,1332,1
5.14,238,3153,1890
5.14,238,3157,1
5.14,238,3156,211
5.14,238,3155,156
5.14,238,3158,149
5.14,238,3508,6
5.14,238,2044,37
5.14,238,2045,1
5.14,238,2043,31
5.14,238,2049,5
5.14,238,3093,72
5.14,238,3097,3
5.14,238,1006,8
5.14,238,1001,224
5.14,238,3751,2
5.14,238,3801,1
5.14,238,3006,24
5.14,238,3009,8
5.14,238,3211,8
5.14,238,1038,270
5.14,238,1033,61
5.14,238,3087,22
5.14,238,3086,16
5.14,238,1036,396
5.14,238,1037,253
5.14,238,3083,1
5.14,238,3082,7
5.14,238,3071,446
5.14,238,3072,492
5.14,238,3074,266
5.14,238,3075,10
5.14,238,3077,52
5.14,238,3078,30
5.14,238,3172,10
5.14,238,3723,6
5.14,238,1031,67
5.14,238,1029,20
5.14,238,1028,80
5.14,238,3067,106
5.14,238,3065,2
5.14,238,3069,1
5.14,238,3068,2
5.14,238,1051,37
5.14,238,1053,249
5.14,238,1054,11
5.14,238,1055,39
5.14,238,1057,32
5.14,238,3105,1
5.14,238,3100,1
5.14,238,3101,1
5.14,238,3102,8
5.14,238,3709,1
5.14,238,1319,59
5.14,238,3056,1
5.14,238,3057,1
5.14,238,3706,2
5.14,238,3707,11
5.14,238,1043,57
5.14,238,1042,49
5.14,238,3117,155
5.14,238,3111,492
5.14,238,3110,1
5.14,238,2003,321
5.14,238,3191,3
5.14,236,1304,422
5.14,236,1305,1
5.14,236,1306,1
5.14,236,1300,82
5.14,236,1301,32
5.14,236,1302,1
5.14,236,1303,1
5.14,236,2138,1
5.14,236,3042,5
5.14,236,3044,12
5.14,236,3046,220
5.14,236,3124,1
5.14,236,0,873
5.14,236,2010,4
5.14,236,1317,1
